	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
661	HKO16_RS09945	353.401072783038	0.903169862486388	0.141103828610044	6.40074667982539	1.546189220252e-10	8.40960391771742e-10
662	HKO16_RS09950	323.980523980149	0.70953328702325	0.14598522148381	4.86030900807268	1.17202667860989e-06	4.08734746631706e-06
663	HKO16_RS09960	499.974384510927	0.927956409178256	0.129346460137664	7.17419253832401	7.27351871557892e-13	4.9396564489467e-12
664	HKO16_RS09965	168.610641339105	1.10997549223892	0.170684667806124	6.50307673504517	7.86936276300069e-11	4.42149481368597e-10
665	HKO16_RS10000	707.324077579009	0.729755702542739	0.149944756462348	4.86683042314976	1.13402252160529e-06	3.95850025731995e-06
666	HKO16_RS10005	206.220941875129	1.10960286816101	0.158202265247712	7.01382414735717	2.31890827720447e-12	1.51702006526208e-11
667	HKO16_RS10010	279.976347845134	1.63835370090722	0.151620478068142	10.8056228405434	3.23752335217092e-27	6.27710486208475e-26
668	HKO16_RS10050	520.685733220302	1.11150445419037	0.172916672039367	6.42797736667821	1.29312988905772e-10	7.10556834780319e-10
669	HKO16_RS10055	925.349403826154	1.57149862461164	0.155458724118033	10.1087837529045	5.0507378308669e-24	8.07686365944614e-23
670	HKO16_RS10075	300.120884443114	3.44547229666573	0.262974563397505	13.1019223005901	3.21022609906709e-39	1.2012666062709e-37
671	HKO16_RS10080	495.080981008672	1.39901581933713	0.177287039791234	7.8912469912327	2.99181865573113e-15	2.51017610083989e-14
672	HKO16_RS10090	918.531050861604	2.44542456464123	0.246659823589654	9.9141584107733	3.61288326151869e-23	5.47344500591213e-22
673	HKO16_RS10095	12.7990629487399	2.36635295421946	0.663990418510936	3.56383599559499	0.00036547435368383	0.00089269257929825
674	HKO16_RS10100	131.019113245145	0.886561357773982	0.202302957929612	4.38234500793828	1.17408687959243e-05	3.57480317610648e-05
675	HKO16_RS10105	253.082283624236	1.24373909114899	0.155460271789347	8.00036611819567	1.24049807065866e-15	1.08456630383288e-14
676	HKO16_RS10180	87.0192891869481	0.949375702897469	0.222212999676055	4.27236797253753	1.9340806942786e-05	5.72573572625833e-05
677	HKO16_RS10185	46.8541568810947	1.17226605368911	0.336064670191796	3.48821568485636	0.0004862556583608	0.00116415142263988
