gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HKO16_RS03610,3689.94124667153,-0.300139454507574,0.0670115879027213,-4.478918704975,7.50220962149504e-06,5.08573702964392e-05
HKO16_RS03615,2913.07803652557,-0.230410094859128,0.107486255278507,-2.14362379880212,0.0320630423062623,0.0758406474778972
HKO16_RS03620,3588.97366923949,0.0721388896623319,0.115449510270525,0.624852279522829,0.532068014762483,0.671273941753611
HKO16_RS03625,274.821113247559,-0.323488780690405,0.145738904635654,-2.21964602725075,0.026442805267913,0.0652697739528565
HKO16_RS03630,61.2584677120735,-0.2569840036457,0.281728163159367,-0.912170088938997,0.361679186951958,0.511629954381678
HKO16_RS03635,94.4199785730316,-0.569865155962972,0.210943691014742,-2.70150367248076,0.00690267180359124,0.0214355169203638
HKO16_RS03640,314.622213756105,-0.0835612892974801,0.173769844433378,-0.480873361945817,0.630606506100848,0.750577412632978
HKO16_RS03645,99.6654383774179,-0.334620927172545,0.243375494747395,-1.37491626887028,0.169157404901231,0.288391803277096
HKO16_RS03650,218.59697795058,-1.18159558562562,0.242516645794848,-4.87222467452879,1.10348575883589e-06,8.71148461933312e-06
HKO16_RS03655,413.801171112484,2.83417471942497,0.268144446223176,10.5695820269427,4.12328190091802e-26,3.50666383482619e-24
HKO16_RS03660,2513.80481091282,2.27600601146538,0.268490855115275,8.47703364231228,2.31008164320956e-17,8.07880888681324e-16
HKO16_RS03665,14.3239685362941,1.0546616784952,0.484123922094481,2.17849527850716,0.0293691833650797,0.0708754432761724
HKO16_RS03670,98.9395254055232,-1.28341405702296,0.290532602465636,-4.41745279576586,9.9870872197512e-06,6.57823249474524e-05
HKO16_RS03675,45.3198445333736,-0.204168083918845,0.28471695176794,-0.717091422379564,0.473317688056969,0.620369453138066
HKO16_RS03680,221.844685136443,0.709302142335337,0.164906419072545,4.3012403417923,1.69844718066697e-05,0.000105574573921193
HKO16_RS03685,237.511858055875,0.27677410802375,0.208661436912532,1.32642673279284,0.18469838883845,0.308545254925661
HKO16_RS03690,41.6715955252093,-0.188638003984203,0.371654339285851,-0.507563033830518,0.611759820418962,0.736552525099021
HKO16_RS03695,29.5887725549443,-1.78250458760661,0.394202585119166,-4.52179832120525,6.13164669171884e-06,4.21002237071778e-05
HKO16_RS03700,9.10765657662402,-1.01416938218962,0.660517107978169,-1.53541728130855,0.124681361481753,0.227923406000922
HKO16_RS03705,1402.11678980523,-1.00432270661981,0.110260972560706,-9.10859648065292,8.34545574134095e-20,3.85539449186393e-18
HKO16_RS03710,493.539223153321,3.0735034502992,0.365288966258855,8.41389621421311,3.96611667698295e-17,1.34920078229729e-15
HKO16_RS03715,503.214886092698,0.782369694213387,0.149036644129478,5.24951228460089,1.5250243009197e-07,1.42310247731709e-06
HKO16_RS03720,97.3934375312093,-0.713174516354863,0.242428451353957,-2.94179380502495,0.00326317127820348,0.0112128438228076
HKO16_RS03725,37.1533579949074,-0.13310495560281,0.345526492221892,-0.385223589505061,0.700071767555848,0.803086619924581
HKO16_RS03730,132.990337227078,-0.268549272518353,0.22860113358128,-1.17475039738974,0.240094590146066,0.378128769497719
HKO16_RS03735,505.572425476983,-0.142670599348015,0.120732423716817,-1.18170906336358,0.237321160850251,0.374865252807783
HKO16_RS03740,214.551927617479,-0.209321247584957,0.187686877961619,-1.11526841864652,0.26473541456798,0.407168072878497
HKO16_RS03745,289.759697662864,-0.134238049913712,0.147193655989134,-0.911982578404204,0.361777888640813,0.511629954381678
HKO16_RS03750,53.1541677611263,0.503523493844805,0.275948593264645,1.82470034685739,0.0680462609050515,0.142263127743751
HKO16_RS03755,148.352998009209,-0.371309855439519,0.284174714631829,-1.30662524257509,0.191340019311325,0.315486283097318
HKO16_RS03760,9.81939652792734,-0.429325310784431,0.666721456361415,-0.643935044669843,0.519617555622607,0.661813782552687
HKO16_RS03765,144.632355734338,-1.40608247128014,0.233549091119329,-6.02050072017502,1.73878332472554e-09,2.07876268406485e-08
HKO16_RS03770,133.614870565576,-0.106548837154304,0.190766097426367,-0.558531303998762,0.576481634591652,0.708903804351614
HKO16_RS03775,1370.45712478798,-0.29480671671188,0.137788844632864,-2.13955431223324,0.0323908022301591,0.0764226872290388
HKO16_RS03780,181.434177204319,0.131924397602752,0.179406733106503,0.73533693701694,0.462134318084649,0.611425627158078
HKO16_RS03785,152.441106581623,-0.0526515845846071,0.208579429771084,-0.25242942049651,0.800709162006226,0.880579994552055
HKO16_RS03790,83.4513988895032,-0.554984635495777,0.261465788415553,-2.12258987632343,0.0337882340326139,0.0790716521263546
HKO16_RS03795,50.4184716642505,0.606996492088671,0.359982019578029,1.68618558449167,0.0917600595756958,0.180148760583891
HKO16_RS03800,570.67744218687,0.121596672722174,0.128052976869741,0.949580991356923,0.342325200871847,0.49042147843126
HKO16_RS03805,624.105042715975,0.986845996750002,0.150663596254,6.54999629164768,5.7538512256881e-11,8.2179050711927e-10
HKO16_RS03810,398.872818355826,0.0614285108307716,0.134448529799683,0.456892395344859,0.647748390248566,0.763906232685198
